#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
31	5	97	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	99999	1	[1]	1	[2]
2	1	1	99999	1	[3]	1	[4]
23	1	1	99999	1	[19]	1	[20]
24	1	1	99999	1	[21]	1	[22]
25	1	1	99999	1	[23]	1	[24]
26	1	1	99999	1	[25]	1	[26]
27	1	1	99999	1	[27]	1	[28]
28	1	1	99999	1	[29]	1	[30]
29	1	1	99999	1	[31]	1	[32]
30	1	1	99999	1	[33]	1	[34]
9	2	1	99999	1	[2]	3	[5,6,7]
10	2	1	99999	1	[4]	8	[8,9,10,11,12,13,14,15]
33	2	1	99999	1	[20]	7	[35,36,37,38,39,40,41]
34	2	1	99999	1	[22]	6	[42,43,44,45,46,47]
35	2	1	99999	1	[24]	7	[48,49,50,51,52,53,54]
36	2	1	99999	1	[26]	7	[55,56,57,58,59,60,61]
37	2	1	99999	1	[28]	8	[62,63,64,65,66,67,68,69]
38	2	1	99999	1	[30]	7	[70,71,72,73,74,75,76]
39	2	1	99999	1	[32]	6	[77,78,79,80,81,82]
40	2	1	99999	1	[34]	7	[83,84,85,86,87,88,89]
41	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[16]
42	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[90]
43	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[91]
44	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[92]
45	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[93]
46	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[94]
47	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[95]
48	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[96]
49	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[97]
50	3	1	99999	66	[5,6,7,8,9,10,11,12,13,14,15,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]	1	[98]
51	4	1	99999	10	[16,90,91,92,93,94,95,96,97,98]	1	[99]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.18814174300005107	None	1	1	[denethor_bucket]
2	339	0.18492270320007265	0.05938531540010672	0	0	[denethor_bucket]
3	2666	0.0733833372000845	None	1	1	[denethor_bucket]
4	640	0.0668914584000504	0.05646363080012975	0	0	[denethor_bucket]
5	185	0.06675333982003621	0.05955040700002883	0	0	[denethor_bucket]
6	185	0.06846754596000494	0.05246089239999492	0	0	[denethor_bucket]
7	339	0.058040134660007535	0.05177719700002399	0	0	[denethor_bucket]
8	187	0.06132470205998687	0.0521598973999744	0	0	[denethor_bucket]
9	245	0.05962926355998888	0.05081372660008583	0	0	[denethor_bucket]
10	301	0.06043882370000233	0.0563872278000872	0	0	[denethor_bucket]
11	191	0.05930465131999199	0.047577936399989085	0	0	[denethor_bucket]
12	421	0.059238038560002905	0.05536870840005577	0	0	[denethor_bucket]
13	481	0.05894035395999652	0.0480601839999963	0	0	[denethor_bucket]
14	539	0.060292967340010925	0.04938384179999957	0	0	[denethor_bucket]
15	640	0.058873211280020425	0.05137440159987818	0	0	[denethor_bucket]
16	185	0.17193176539994967	0.06255310160005934	0	0	[denethor_bucket]
19	3358	0.07611189799991962	None	1	1	[denethor_bucket]
20	595	0.06078946839991204	0.04989576859999261	0	0	[denethor_bucket]
21	2439	0.06251833700005135	None	1	1	[denethor_bucket]
22	521	0.05895299399994656	0.05338887780008008	0	0	[denethor_bucket]
23	3213	0.0803583804000482	None	1	1	[denethor_bucket]
24	581	0.0693626539999741	0.055462711400076616	0	0	[denethor_bucket]
25	3265	0.06387204680007699	None	1	1	[denethor_bucket]
26	567	0.06228043019998495	0.052484929000013385	0	0	[denethor_bucket]
27	2666	0.0787256677999153	None	1	1	[denethor_bucket]
28	640	0.05795954799998526	0.05148094299998434	0	0	[denethor_bucket]
29	3224	0.07108475959997805	None	1	1	[denethor_bucket]
30	575	0.06487942099993234	0.04826218219999419	0	0	[denethor_bucket]
31	2771	0.06523176280019242	None	1	1	[denethor_bucket]
32	511	0.06682894059995306	0.05057294720007804	0	0	[denethor_bucket]
33	2627	0.06613826760008124	None	1	1	[denethor_bucket]
34	563	0.05627831679989868	0.05043063519997304	0	0	[denethor_bucket]
35	187	0.05973987322000198	0.05282740299996931	0	0	[denethor_bucket]
36	245	0.059083218440019895	0.04851585379999506	0	0	[denethor_bucket]
37	309	0.06121669895997513	0.05205432919999566	0	0	[denethor_bucket]
38	199	0.058910761660001754	0.054894013400075894	0	0	[denethor_bucket]
39	367	0.05828687627997341	0.07169381399996837	0	0	[denethor_bucket]
40	187	0.05839077463999785	0.048456024399956735	0	0	[denethor_bucket]
41	595	0.05974743094000871	0.04946193659998244	0	0	[denethor_bucket]
42	185	0.05945384546001378	0.05577798879992315	0	0	[denethor_bucket]
43	249	0.059086790639998985	0.044872532200065506	0	0	[denethor_bucket]
44	187	0.05933481808000124	0.05404186959988238	0	0	[denethor_bucket]
45	305	0.05915262441997811	0.05090155780003443	0	0	[denethor_bucket]
46	187	0.057418513560001536	0.048001566999960235	0	0	[denethor_bucket]
47	521	0.05903315260001193	0.0732354285999918	0	0	[denethor_bucket]
48	187	0.059858301000001016	0.044145508600036014	0	0	[denethor_bucket]
49	191	0.05910281522000958	0.05409630560000096	0	0	[denethor_bucket]
50	243	0.058477977139988875	0.04852316259998588	0	0	[denethor_bucket]
51	363	0.06002728685999273	0.05063416279997455	0	0	[denethor_bucket]
52	421	0.059761417260015715	0.05089912140001616	0	0	[denethor_bucket]
53	191	0.05867765001998179	0.0542231251999965	0	0	[denethor_bucket]
54	581	0.05963495897999963	0.05025399720002497	0	0	[denethor_bucket]
55	187	0.06647045109999625	0.052512143400053904	0	0	[denethor_bucket]
56	187	0.06863602349997962	0.05192388619998383	0	0	[denethor_bucket]
57	183	0.058825430540010756	0.05396828099997038	0	0	[denethor_bucket]
58	239	0.05935299430000214	0.05470186640004613	0	0	[denethor_bucket]
59	355	0.059844452959980574	0.05505335919992831	0	0	[denethor_bucket]
60	243	0.05931370602001607	0.05454172459997153	0	0	[denethor_bucket]
61	567	0.05999969082000633	0.05114095199996882	0	0	[denethor_bucket]
62	187	0.05984423869997727	0.04886781080003857	0	0	[denethor_bucket]
63	245	0.05878989605999494	0.051413665799941555	0	0	[denethor_bucket]
64	301	0.060046202600011034	0.05526672320006583	0	0	[denethor_bucket]
65	191	0.059021055439985155	0.05574036359994352	0	0	[denethor_bucket]
66	421	0.06075156845998777	0.049418322200062904	0	0	[denethor_bucket]
