#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
7	6	18	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	99999	1	[1]	1	[2]
2	1	1	99999	1	[3]	1	[4]
9	2	1	99999	1	[2]	3	[5,6,7]
10	2	1	99999	1	[4]	8	[8,9,10,11,12,13,14,15]
11	3	1	99999	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[16]
12	3	1	99999	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[17]
13	4	1	99999	2	[16,17]	1	[18]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.2200656859999981	None	1	1	[denethor_bucket]
2	339	0.2801661519999925	0.06246942799998578	0	0	[denethor_bucket]
3	2666	0.07523160599998846	None	1	1	[denethor_bucket]
4	640	0.11276314899998852	0.060074584000062714	0	0	[denethor_bucket]
5	185	0.17713235750005651	0.06623559199999818	0	0	[denethor_bucket]
6	185	0.11999980350003625	0.0799681610000107	0	0	[denethor_bucket]
7	339	0.11997804399999268	0.07254023899997719	0	0	[denethor_bucket]
8	187	0.11982319049997159	0.06159556399995836	0	0	[denethor_bucket]
9	245	0.14179249749992096	0.12941199499994127	0	0	[denethor_bucket]
10	301	0.12811039700000038	0.0678185479999911	0	0	[denethor_bucket]
11	191	0.11982778200001576	0.06094529999995757	0	0	[denethor_bucket]
12	421	0.12992629050000915	0.08287916799997674	0	0	[denethor_bucket]
13	481	0.12997231100007411	0.057746070999996846	0	0	[denethor_bucket]
14	539	0.11994513049995703	0.09818726799994693	0	0	[denethor_bucket]
15	640	0.1398476244999074	0.06682161199989878	0	0	[denethor_bucket]
16	185	0.2812009270000999	0.08439028200007215	0	0	[denethor_bucket]
17	396	0.1198348469999928	0.061064143999942644	0	0	[denethor_bucket]
18	597	None	0.08888187599995945	0	0	[denethor_bucket]

#<vm1_cpu_slowdown> <vm2_cpu_slowdown> <vm3_cpu_slowdown>
1	0.8	0.75

#<vm1_storage> <vm2 _storage> <vm3_storage>
8192	8192	8192

#<vm1_cost> <vm2_cost> <vm3_cost>
0.000005167	0.000010333	0.0000186671

#<vm_id> <bandwidth>
1	1250
2	1250
3	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
1	1	1	0.00000121683537	0.48808	0.0	0.2055448860000161	0.2200656859999981	0.06246942799998578	1
1	1	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
1	1	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
1	1	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
1	1	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
1	1	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
2	1	1	0.00000164764873	0.69487	0.0	0.5595638099999488	0.07523160599998846	0.060074584000062714	1
2	1	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
2	1	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
2	1	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
2	1	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
2	1	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
9	2	1	0.00000149625259	0.6222000000000001	0.0	0.12328985600002147	0.2801661519999925	0.21874399199998606	1
9	2	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
9	2	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
9	2	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
9	2	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
9	2	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
10	2	1	0.00000210323297	0.91355	0.0	0.17538132500034384	0.11276314899998852	0.6254055259996676	1
10	2	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
10	2	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
10	2	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
10	2	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
10	2	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
11	3	1	0.00000453873784	2.08259	0.0	0.4863821359999929	1.511817581999935	0.08439028200007215	1
11	3	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
11	3	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
11	3	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
11	3	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
11	3	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
12	3	1	0.00000424742476	1.94276	0.0	0.5008025810001089	1.3808932749999485	0.061064143999942644	1
12	3	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
12	3	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
12	3	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
12	3	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
12	3	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
13	4	1	0.00000122621039	0.49258	0.0	0.002662349999947821	0.4010357740000927	0.08888187599995945	1
13	4	2	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
13	4	3	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
13	4	4	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
13	4	5	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0
13	4	6	99999	99999.0	99999.0	99999.0	99999.0	99999.0	0

#<bucket_range_id> <size1_gb> <size2_gb> <cost_per_gb>
1	0	51200	0.0405
2	51200	460800	0.039
3	460800	99999999999999	0.037

