#<#tasks> <#config> <#data> <#vms> <#buckets> <#bucket_ranges> <max_running_time> <max_financial_cost>
7	5	18	3	1	3	1000	999999

#<task_id> <activity_id> <task_type__0-VM__1-VM_FX> <vm_cpu_time> <n_input> [<id_input>...] <n_output> [<id_output>...]
1	1	1	0.022935806000077720	1	[1]	1	[2]
2	1	1	0.037139506000016810	1	[3]	1	[4]
9	2	1	0.002542601999948602	1	[2]	3	[5,6,7]
10	2	1	0.003341319000014664 	1	[4]	8	[8,9,10,11,12,13,14,15]
11	3	1	0.015548953000006804	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[16]
12	3	1	0.016080342000009296	11	[5,6,7,8,9,10,11,12,13,14,15]	1	[17]
13	4	1	0.000292911999963508	2	[16,17]	1	[18]

#<data_id> <data_size> <read_time_avg> <write_time_avg> <is_static> <n_source_devices> [<device_id>...]
1	1662	0.1903837256000543	None	1	1	[denethor_bucket]
2	339	0.16787870400007707	0.06403154039998071	0	0	[denethor_bucket]
3	2666	0.06260640740006237	None	1	1	[denethor_bucket]
4	640	0.05822790579994717	0.04932888780002429	0	0	[denethor_bucket]
5	185	0.12062097649994429	0.0555644111999186	0	0	[denethor_bucket]
6	185	0.06798728460001656	0.051649388600026214	0	0	[denethor_bucket]
7	339	0.0669149087999898	0.04461569359999658	0	0	[denethor_bucket]
8	187	0.0630957310000639	0.048217948199942386	0	0	[denethor_bucket]
9	245	0.06788862489996746	0.048796846400057346	0	0	[denethor_bucket]
10	301	0.06291443670001513	0.04565422319994923	0	0	[denethor_bucket]
11	191	0.0612722572999644	0.05051617719998376	0	0	[denethor_bucket]
12	421	0.06643085009999083	0.046203357600018084	0	0	[denethor_bucket]
13	481	0.06240469080000537	0.05319206459996622	0	0	[denethor_bucket]
14	539	0.0628317874000146	0.04732570900005158	0	0	[denethor_bucket]
15	640	0.06138788589999535	0.046646873199995297	0	0	[denethor_bucket]
16	185	0.18087921140007665	0.05959782740004016	0	0	[denethor_bucket]
17	396	0.06692232799995282	0.04925247320002768	0	0	[denethor_bucket]
18	597	None	0.07238818179998817	0	0	[denethor_bucket]

#<vm1_cpu_slowdown> <vm2_cpu_slowdown> <vm3_cpu_slowdown>
1	1	0.5

#<vm1_storage> <vm2 _storage> <vm3_storage>
8192	8192	8192

#<vm1_cost> <vm2_cost> <vm3_cost>
0.000005167	0.000010333	0.0000186671

#<vm_id> <bandwidth>
1	1250
2	1250
3	5000

#<task_id> <activity_id> <conf_id> <task_cost> <task_time_duration> <task_time_init> <task_time_cpu> <task_time_read> <task_time_write> <task_count>
1	1	1	0.00000217439978	0.94771	0.92401	0.3916645500000009	0.4396363040000324	0.11640914599996677	1
1	1	2	0.0000025976298	0.57543	0.97229	0.26938089699992235	0.23991725500013672	0.06613184799994087	1
1	1	3	0.00000278300517	0.30996	0.90114	0.1659218040000032	0.10593140200001017	0.03810679399998662	1
1	1	4	0.00000493367613	0.28402	0.93191	0.13940722000001143	0.08440084099993328	0.06021193900005528	1
1	1	5	0.00000847001654	0.2481	0.9210499999999999	0.12676919899988714	0.08203282600015882	0.03929797499995402	1
2	1	1	0.00000201073279	0.86915	0.0	0.672360847999992	0.10821049399999083	0.08857865800001719	1
2	1	2	0.00000217733729	0.47456000000000004	0.0	0.3565123549998394	0.07205832900012865	0.04598931600003198	1
2	1	3	0.00000282967193	0.31556	0.0	0.22548336000000763	0.05328754499998922	0.03678909500000316	1
2	1	4	0.00000418200796	0.23892	0.0	0.16756639699996587	0.037399455000013404	0.03395414800002072	1
2	1	5	0.00000770901502	0.22527000000000003	0.0	0.14186056399976182	0.04207621400018979	0.04133322200004841	1
9	2	1	0.00000164639873	0.6942699999999999	0.8509	0.11240785899989851	0.35165950100002874	0.23020264000007273	1
9	2	2	0.00000206412873	0.44739	0.89087	0.10564735600014921	0.19110892000003332	0.15063372399981745	1
9	2	3	0.00000320550601	0.36066000000000004	0.92147	0.10487753700005413	0.12977320800001735	0.12600925499992854	1
9	2	4	0.00000537734369	0.31063999999999997	0.82296	0.10550326300002473	0.08419234799998776	0.1209443889999875	1
9	2	5	0.00001085502131	0.31965	0.7790900000000001	0.1056329979997812	0.08265954300031808	0.1313574589999007	1
10	2	1	0.00000192489928	0.8279500000000001	0.0	0.1519466880000225	0.08726504000003388	0.5887382719999437	1
10	2	2	0.00000242275445	0.53346	0.0	0.12253657799954909	0.05839614900014567	0.3525272730003053	1
10	2	3	0.00000444384182	0.50926	0.0	0.10640869699996597	0.0536458400000015	0.3492054630000325	1
10	2	4	0.0000079641822	0.46585000000000004	0.0	0.1061019630000825	0.045934945999988486	0.31381309099992905	1
10	2	5	0.00001620269867	0.48008	0.0	0.10570054800082478	0.0458975539995663	0.3284818979996089	1
11	3	1	0.00000516040575	2.3809899999999997	0.82086	0.544666321999901	1.7365489310000157	0.09977474700008315	1
11	3	2	0.00000534338529	1.23441	0.82505	0.3020416369999768	0.8656093529998543	0.06675901000016893	1
11	3	3	0.00000755093137	0.8821100000000001	0.82816	0.21310863800001117	0.6244242749999671	0.04457708700002172	1
11	3	4	0.00001329702619	0.7858200000000001	0.8083300000000001	0.145849377999922	0.5872972630000959	0.052673358999982156	1
11	3	5	0.00002279837853	0.67795	0.7446200000000001	0.12892454999972802	0.5148205160003272	0.03420493399994484	1
12	3	1	0.00000432002907	1.9776099999999999	0.0	0.5434441570002675	1.3553104179997035	0.07885542500002884	1
12	3	2	0.00000456009205	1.0464200000000001	0.0	0.3236016390004461	0.6785453389993563	0.04427302200019767	1
12	3	3	0.00000585309464	0.67837	0.0	0.2001421569999867	0.43799770699999385	0.040230136000019456	1
12	3	4	0.00001059985413	0.62399	0.0	0.1483680920000063	0.4320951209999748	0.043526787000018885	1
12	3	5	0.00001926170479	0.5718500000000001	0.0	0.12762758699973858	0.4048454170003879	0.03937699599987354	1
13	4	1	0.00000163627371	0.68941	0.84378	0.014328862000004052	0.5478625110000053	0.12721862699999065	1
13	4	2	0.00000176896147	0.37655	0.85068	0.003856572999714274	0.27720359800014194	0.0954898290001438	1
13	4	3	0.00000189717006	0.20366	0.91324	0.0033601009999848943	0.1548027780000325	0.0454971209999826	1
13	4	4	0.00000312717252	0.17563	0.82756	0.004283219000216263	0.12468154799989861	0.04666523299988512	1
13	4	5	0.00000639967907	0.18599000000000002	0.82377	0.004462638999992351	0.13445726200006902	0.04707009899993864	1

#<bucket_range_id> <size1_gb> <size2_gb> <cost_per_gb>
1	0	51200	0.0405
2	51200	460800	0.039
3	460800	99999999999999	0.037

